what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366942003765
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1366942004922
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1366942004992
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366942006545
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1366942006546
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1366942007461
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1366942007534
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366942009245
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366942018622
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1366942018640
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.smartEnter",1366942120923
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.smartEnter",1366942122178
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.smartEnter",1366942123754
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1366942258177
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1366942260718
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1366942273006
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1366942283142
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1366942290640
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1366942307214
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1366942310420
error,log,,,"Core exception while retrieving the content description",1366942346629
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1366942394601
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1366942399672
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1366942403078
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366942422948
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366942424066
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366942424139
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366942430502
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1366942433256
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1366942443873
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366942453114
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366942454060
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1366942458063
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1366942467715
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366942477439
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366942478506
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1366942480861
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366942487706
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366942532752
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366942533239
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366942638837
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1366942639630
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366942676767
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366942730427
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366942760667
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366942761591
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1366942763003
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366942771083
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366942798622
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366942799076
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366942899179
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1366942901261
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366943076885
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366943085853
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366943086721
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366943138251
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366943481810
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366943485214
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366943486458
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366943492197
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1366943493600
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1366943506287
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1366943507964
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366943598282
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366943599288
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1366943600888
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366943610112
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366943864517
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366943885899
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366944107239
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1366944108498
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1366944112968
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1366944226819
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1366944226978
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1366944227178
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1366944227394
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1366944229523
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1366944229525
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1366944229725
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1366944231138
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1366944234851
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1366944235090
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1366944235394
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1366944238675
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1366944238882
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1366944239074
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1366944239258
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366944245058
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366944245892
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1366944248087
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366944255044
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366944256181
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366944256669
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366944259262
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366944261588
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366944396870
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1366944398929
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366944677896
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366944750503
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1366944954454
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1366944964181
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1366945058521
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1366945060520
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1366945074226
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1366945079389
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1366945089530
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1366945091534
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1366945103624
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1366945106374
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1366945110831
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1366945122997
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366945128646
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366945129754
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1366945132764
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1366945141156
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366945149315
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366945150242
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1366945151949
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366945158291
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366945381877
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1366945382865
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1366945428305
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1366945441649
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1366945595708
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1366945597243
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1366945618100
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1366945618598
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1366945618630
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1366945618664
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1366945618697
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1366945618729
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1366945618763
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1366945618795
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1366945618829
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1366945618862
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1366945619099
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1366945623965
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366945665387
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366945667344
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1366945669104
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366945676115
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366945749805
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1366945749836
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366945751942
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366945991486
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366946087683
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366946148078
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1366946171897
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1366946176059
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1366946239940
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1366946245286
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366946252258
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366946253538
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1366946255578
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366946263234
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366946288196
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1366946288237
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366946296199
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366946333004
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366946358226
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366946383281
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366946542776
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366946544938
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1366946546994
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366946553937
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366946614260
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1366946615719
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366946629227
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366946643802
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366947018477
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1366947173401
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1366947177538
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1366947182632
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1366947182730
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1366947184511
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1366947229618
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366947234782
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1366947254426
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1366947256083
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1366947305393
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366947308027
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366947309494
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1366947351070
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1366947357844
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366947358156
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366947358258
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1366947368859
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366947369240
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366947369287
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1366947393371
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366947393603
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1366947431042
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366947431370
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366947431426
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1366947466805
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366947466993
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1366947495495
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1366947497834
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1366947503724
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366947518618
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366947519434
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1366947521794
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366947575464
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1366947578683
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1366947588980
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1366947589251
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1366947589451
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1366947593441
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1366947608942
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1366947611186
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1366947629435
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366947646794
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366947647865
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1366947650475
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366947667476
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366947897792
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1366947898671
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1366948129936
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1366948145620
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1366948174911
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1366948179642
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1366948181091
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1366948181745
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1366948181746
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1366948181955
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1366948182153
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1366948184432
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1366948184939
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1366948188793
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1366948189040
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1366948192193
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366948200226
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366948202746
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1366948204264
